Feature ID	Taxon	Confidence
1c216c73b4ed074d571b19e3c95cf9b9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9826900725514877
1c2839401c960dd49de918c7e785ddaf	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9977883746893618
1c409143384d812d626e23a813e1f2f1	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Acholeplasmatales; f__Acholeplasmataceae; g__Acholeplasma; s__	0.9950865953236367
1c4e2de62c61fd4fc20becb415120865	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7379121888359841
1c4f71b06ad9d613e117b633de27a107	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9995700843840042
1c53f2e8ce8885ed1062c33544c5a5eb	k__Bacteria	0.9964057133557379
1c58e786550cf680371ff55bedc557f5	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	0.9993198854078333
1c61ee84ee6e855e6d4be28d4f70d21f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__5-7N15; s__	0.9999858467863443
1c6fce0b2e390866bac251313ef665b0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__	0.9822879459562265
1c719e69d668107c05bdba29829217c5	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__; s__	0.9492980590394684
1c73e1dd8862b6fdbc044d6e0d9ecc26	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Exiguobacteraceae]	0.9995582585552892
1c75e3e0497d5213d5a4d9206826b475	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Perlucidibaca; s__	0.9983237515040545
1c7978ce984d4fbe83def06b2dc58570	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Gemmiger; s__formicilis	0.9013687227478102
1cad105e5402d9ecfb48128e9ae5eac7	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas	0.9107569812239265
1cb29f361033ce208d7efc9e2aa80ee0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	0.9982038183331907
1cc00bf950fc10e7da600242ed39c2f1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Parvimonas; s__	0.9982440622334727
1d0acb611f709ac3fe1a6ccb0a1565ce	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.864804148596144
1d3b32ffa91427afb0042949965be9d8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9246795544548435
1d3c99cabc99926cf6dc4cbb5a615407	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__diminuta	0.9771534611722245
1d43075c1b3e953c07c206f6d1074d96	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9266770878777384
1d49df56b83a383d8b998af9d148f52c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__paraputrificum	0.9048076500325242
1d579777fae05458e0a54cf7c5a7792d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia	0.9279433956560603
1d6efdbca461affee08ded9a83d8190d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Petrobacter; s__succinatimandens	0.7060469601517753
1d8e30289554e33c79b33667f09f824d	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__haemobos	0.9999973038136968
1da6629c4321a071c0a87164ce96214f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9801443261591057
1dacfff5549a7d2494f6a935ea1fb7e8	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__C21_c20	0.9999416854343114
1daf05b9fb4ed06a612ea0185b501bbe	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.7750416783533697
1db4dbac473cb08614baf70786f33d77	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9645324873530075
1dcd2981f4ab2e5ba034541f9532faea	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__RF16; g__; s__	0.9989480270498116
1ddeade6f73bc2630d82b0c3155ea119	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.7958089558233554
1df0c54b8fd680a8ea6bffe7de482f43	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.8814746646064194
1e040db0048bb4067f6d355cb45648dd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9020997339557477
1e0c57e4cc297bfb637078072775fd99	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Helcococcus; s__	0.9999250998172258
1e104b993416995498346089f57fd3bf	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__Methylotenera; s__mobilis	0.9748267890321759
1e181baaea6ea44783270cf5e6116420	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Kribbella; s__	0.9999927010794128
1e2ef3e6be91989473d3b5f3af1a8932	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9784024043918382
1e2f6526aade1b144f211784b2698e81	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.8472498249750152
1e5252f7f059d825508ebf3880dffd92	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas	0.9845194269576029
1e5b6bb3479ecfe7b909d6db51ef9ca3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	0.9747734695370767
1e9efb7c3b3c4fb45c457674dc87b15d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9869307657924933
1eaa3cb7baaac3220b0606e3621afd16	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__indistinctus	0.9061755648882912
1ebd4c4cbb29ffe3e4477f518a7794f9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8972972373478136
1ec3448328311caec18abb5e28c5cccf	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Kingella; s__	0.917155281739764
1ec70eb8e10e9f67b52c0c8d56e6b5c5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9334176147237092
1ec9fd06c88669eb15764e0b441ade46	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__andropogonis	0.9966410232775796
1efb94e618b3eefdeb7ac1a6a1e96b32	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__; s__	0.9013210166487227
1efe887de1bdd596c9461281fe80d17f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas; s__mucosa	0.9865956307466962
1f0532e025d966a685fd0d1f3144bc8a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__	0.8979379545191193
1f12741a8159f02963b8f6c499d5eaca	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9979336640018701
1f27aaa1bdfc72b2fe699660c940c7cf	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__	0.9776355718037322
1f4e51398f87ef4a270622e1625b4568	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.999978153298599
1f6cf1d5418139ccc08e2bb80b6fd00d	k__Bacteria; p__Acidobacteria; c__Acidobacteria-5; o__; f__; g__; s__	0.9999872495769336
1f87ccef44615ef518dd878c74769e76	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999945795656623
1f91d1a30354e6864d30a23a2ff4388a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9330846341065998
1fa19a198819b145e52bb266e4e7840b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.8600670662061904
1fa2e4f787657323fa338e130a567d41	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__N09; s__	0.7263701633417333
1fb6ab5be1d427ef2ed5faeaacd60eca	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.9985806260397735
20079365be99d755c96f30b1d9f62bb0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Salinivibrio; s__costicola	0.9847491556457123
202fbe901b89ad25ca6fd6f2014bc635	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium; s__	0.9997430197268641
204e528f5aec2e81f7915c9c6a94cee6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8831253082319106
205254568d9b566837c39f095cc157b4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9566919393837849
205e9006842d47d1a2d1caf6a96e0c88	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__	0.9973879806641618
206d00445a497d2441220533e0f6435a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sanguibacteraceae; g__Sanguibacter; s__	0.9405419824485817
2074bfc9212b3059c087a46d85214b04	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__	0.9805606524733337
207bae35f01911b91f45e3cd2f1f7fc7	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	0.8802949248792339
207eacb5346bbb4c7d32d11dbe8f146c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7536308970906571
2084618eebd66d047c491005d60656c1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9839187878804591
208c0c43c7c5d4a6bb549e0c8365cd21	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	0.9995527100363502
209b0f9c375da503e050c43a24e70855	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	0.8577807210405356
209ce107c45f8ebaf291729b62d0932a	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__	0.974296561363345
20aa7b87c7033531cd5beba24d384812	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.9926629401471322
20aac90f345969f2f1d619bd4c7951f2	k__Bacteria	0.8852767756734214
20b3df08cd5fac2be26a2928155bab69	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__	0.8862087910883424
20e30871f53b172a8e716eaaf4e582f5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.7867838467946621
20e34b0b3acc34ad51c584d59437730f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.7975719633256446
211735e4883c390bd0052256b81d2e1a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__	0.9208613201038252
212b507f9f406b224c67078af6734482	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9789315163724127
213bf13dcb40a070300b6c5ff8866991	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar	0.9760131986893291
21401b105dc53b367b8fdc0ec97a9f02	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.996108299835919
21444812af202ef210afda42585cb516	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae; g__Nostoc; s__	0.980038974453288
21445f4d9fb47becb9cdb65f2cb692c6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999826235952262
21610dcbd05af4529071c39e2997cf17	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.9742697888235616
21769833bcb8a77bf259aea1bfcc6ec6	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9936233187845052
218779fa65cce34879b47a0278087fc7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.7079806116627164
219f80b75c53fa5010ff9532ee88d110	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.9999999984515334
21acd242bd185504ae1a7c7612b30044	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__	0.754414889549168
21ad41a274e73a166842de71b1227e5b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas; s__	0.9774132633841871
21c3fa7131431d4c0bc58044d217ebec	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9527265656305433
21d681c053e463a9db7171f44e7a4a39	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999882237865504
21dcfff18d552ae0ca669d213652bda3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9797518270065488
21df11864058547b39f4ca4b6be4531c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.9939986475714353
21ec4d257421a662572a9f652d68b938	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__; s__	0.891367715720853
21f95b97dc5e375731a00a6b323a8d35	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__	0.9223906327506014
2209eaf05e872d2f860b171ce3e432f2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9995315744117774
22279abac8865fa38de21f5226742a6c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.7484493091197588
2239a1ff8c798f469f9713ea2a5732b5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Anaeromusa; s__	0.9999978216546872
224102d609b83a172b11bd9115107f16	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.9999909593606695
22424eb53c259749d0d5cf4f45d18613	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.999988265191044
2255c4f0f1d9b88ecdf914665b573ce4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9172798206138717
226ea1d4b28581ad146c40d0027781fa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9947834127508326
226f47c9dd67b1b4902596200f16f37a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__	0.9850743146930446
22715917204327d42a03ef547d15186f	k__Bacteria	0.9999950067300676
227253fef87fe5013141954fceea878d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	0.9173255224256603
22b3c70cdfb1714224e1bf8a6314bee9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia; s__	0.9999986904934749
22c159771ea409e7a5cf617dae2ec8f0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9121610758919608
22d93a5440a1c97f06db10312de65173	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter; s__	0.7813479487247003
22dfc1e4fba6f71cf3a8886c97e83de0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.8769574212386182
22f1fa0bdcc19746dee080bcc12a1840	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.9999999984481653
23176b0d224a85cab9385a426000544f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9170185944677897
231a4830fafb535faafec3d8f39ef4aa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.7172058588069594
231bebc0d1e46d2d3609540c771bc0e0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Mogibacterium; s__	0.9997869343501526
232bdba7759e74ba45bfa0170e88084b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9860568934177999
23530f76d3ad62a558748480bf10ad55	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.8550525899222757
2359b6a4d6a1188eac7ed4daae3e165f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__	0.9999954741326846
235a3631d1cc01de1de9aa6fc9025300	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9116458060718295
235acf9820a4acad19a706200d7ad431	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9889016104941859
23620e81538019f85c727ec1791df244	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__	0.7399830216640102
237bacc612e00f2589c02223a4531256	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__	0.845566596378916
23884088f18872a2117fd313846e2113	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7989427882751373
239ba92aaaf698b058a880b61049b428	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9911834632991215
23bd044024010c3ba28e2542b98a22e1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella; s__	0.9995319710446061
23d36bb08a3b1bc8108065d44883b668	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.8529505860773456
23d545b34cf445a75b108a335899d375	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.8805498878288707
23d6e67ff377b63cc8506920f662b5a5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7694574439302648
23f84d8ebaafbaa051ac78d6b1ab8eb3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9029793618548475
23fa07482be0cecef5099f933eee89cb	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__; s__	0.713523621342242
24065abe31bc54f2787d19109515a3a7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Anaerofustis; s__	0.9998375696043824
2407d24a1fc257b3d5541362e5763045	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9752650434185919
240a30949d8516a7daf4fcc9ae9409a3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.9797654957608721
240fdca31693a4ace2c8f24a85af411a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9262052397837476
24140251951eaf5a2582ac99e4e3850b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9814310829280852
241a0c90cc40da29bc738d34b607f25f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	0.9979550550890463
24284cec3ba6a25cbdeb7322cc8450f8	k__Bacteria; p__Verrucomicrobia; c__Verruco-5; o__WCHB1-41; f__RFP12; g__; s__	0.9447112075397053
243916845211edd3f251a3c59efec12c	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Rhodanobacter	0.9666124604096058
24530d9aacd7f7ab5ae8dd45dece762b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9778771632338797
245445dec853290a2e0323aa32d2381b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__; s__	0.8015174121241336
2455d4e9a743b01433756f61e5c94966	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__DS-100; f__; g__; s__	0.9998540061761307
24646f903382ae52da1b45805982e09f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.989934926976628
2481daef516694664064e3b042e1a9fa	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium	0.919494981003054
2489471b3729e885a2c1ddaa10774d8e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.8828046959863183
248bfcf64151f94ca2f4f8d8997474be	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Nesterenkonia; s__	0.9904793920876441
249a5e18a13e5f0567cdf7d9d32a577f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9724234660957289
249d49bf83a16ee05c8039b85154a80f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9996249923831325
24aa8484c8a77b6b1a4d66049b0bfc0b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae]; g__Alishewanella; s__	0.8610835562203712
24ab52d61bd6f296ee3a1318ea6541a3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9943977159681527
24acf4d2285a925d3ca609fae54fbd3b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.7498877109993245
24b7e6e6b2eea9b40df1eadf82bc9b88	k__Bacteria	0.9999921319060627
24cccadb274fef1f88113e8f019e2a63	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9848811704105452
24d41c4841d1af41ec23e7873d4c15d3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.8465241488452647
24e0b86c0f58af495e206802cd03911b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7622524968762708
24e4c49fd9b7ac618830fd1dea9435c1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8523316366249368
25394a604bbcd078c80186b300dab8ee	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__biforme	0.9999999170483597
2557035a03371e49e5a25f688ff9bbfc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8060341790363994
2563000ea5a723ac76f5f7c8a707c1c1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9630361914341357
25645e94dedaff42e82c2be24c56052c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.9999916463207879
257ac5c15f0638de234c9ffc5264b343	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.8632076462143798
2597d33f88d6a52553946c90cc376f91	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9995276114894688
25b60da8f1af462e61067fc3545e8efb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9939967200314787
25bf7b31746631bbb8582ebe892fe837	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9165635598664651
25c374e12c2d93a56a157e41cd761eb9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9954666890669889
25de114ed42417499a94d7987ccd1300	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.7602836843893263
25e9baab8a0859656bf1d7d350cff1ff	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9414084699030684
25f16cfebb0edb424dc966e5425a402e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9997181558026493
25fe23e989514e818f4bc1f680ad6da1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Exiguobacteraceae]; g__Exiguobacterium; s__	0.9613439027202283
261a19f0197f566e9ed990536de2de8e	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__; s__	0.9994051482653074
261d6281f4e03eb341fc888fee8aed00	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter; s__	0.9835857380895068
